audio_id	genre_id	user_id	genre_name	audio_count
1533	1533	00176	Israel8	30
3729	3729	41352	Carin1956	19
4143	4143	02627	Smoot676	66
1031	1031	28106	Coppola2025	70
2449	2449	22647	Lynn437	6
1532	1532	03731	Leanna8	55
2452	2452	08500	Parker1971	86
4142	4142	98285	Hughes2011	4
314	314	36330	Jon52	12
308	308	03863	Boudreau9	97
3727	3727	30507	Agnus2025	8
1539	1539	55141	Samuel991	52
4641	4641	96130	Pond443	1
2950	2950	73352	Kirby863	90
809	809	06615	Manuel1976	41
3729	3729	41352	Carin1956	9
2948	2948	30658	Dominick8	55
322	322	22797	Shelby627	63
3726	3726	48133	Marya96	13
309	309	83565	Marybelle2029	62
4145	4145	29685	Denver45	37
2450	2450	08511	Larisa2019	21
810	810	84244	Donette24	4
2948	2948	30658	Dominick8	97
815	815	63638	Waylon1982	18
4141	4141	49802	Jason699	60
311	311	93802	Chance1963	32
823	1	22262	Renaldo1990	37
2953	2953	45042	Hale5	50
3227	3227	65878	Kristian1980	61
4643	4643	04027	Tesha1953	43
1033	1033	78467	Cook27	41
2952	2952	39266	Jamie771	12
4142	4142	98285	Hughes2011	54
3225	3225	84740	Levy1957	2
4144	4144	95663	Rene6	17
812	812	47783	Vernita2001	10
3226	3226	86974	Willa1970	1
4146	4146	93577	Lena2005	55
3729	3729	41352	Carin1956	2
323	323	65409	Drema8	42
824	824	03500	Florencia645	29
4640	4640	22753	Walker1967	33
315	315	14076	Rucker5	25
2951	2951	28710	Pat2019	89
2453	2453	76729	Burris2022	60
324	324	19211	Winston62	98
3732	3732	58294	Nunes572	29
3232	3232	14176	Eduardo98	16
2945	2945	56074	Metzler2025	1
3727	3727	30507	Agnus2025	87
816	816	07546	Myles136	62
312	312	10288	Conway38	56
4640	4640	22753	Walker1967	97
3229	3229	49874	Albert562	58
813	813	21415	Rouse2007	22
313	313	95705	Horacio1973	22
1535	1535	99723	Blaine1961	7
4642	4642	74598	Lore1976	25
3726	3726	48133	Marya96	77
825	825	46035	Christoper227	46
1534	1534	60971	Brinson2007	59
1035	1035	74685	Harry624	87
1530	1530	52720	Ellyn978	81
2954	2954	52282	Rangel437	28
4644	4644	33177	Espino1997	61
2454	2454	32719	Charity2023	25
2449	2449	22647	Lynn437	18
3229	3229	49874	Albert562	16
3728	3728	99555	Chester2008	62
4145	4145	29685	Denver45	68
1031	1031	28106	Coppola2025	85
316	316	77188	Edge822	74
3730	3730	13451	Markus1967	78
2448	2448	38161	Winter1957	44
4140	4140	35360	Keenan542	32
4143	4143	02627	Smoot676	43
3226	3226	86974	Willa1970	83
1533	1533	00176	Israel8	30
3730	3730	13451	Markus1967	18
310	310	78362	Chante1954	76
325	325	10130	Gibson2009	79
2955	2955	97439	Mccallister679	56
3728	3728	99555	Chester2008	56
4639	4639	67171	Norman1990	50
1532	1532	03731	Leanna8	28
3228	3228	14590	Elliot27	86
811	811	93108	Goetz2018	7
2452	2452	08500	Parker1971	1
2949	2949	57544	Fermin258	70
2455	2455	86478	Noel2000	27
3727	3727	30507	Agnus2025	88
4143	4143	02627	Smoot676	29
826	826	95056	Valencia6	67
311	311	93802	Chance1963	85
4643	4643	04027	Tesha1953	99
1034	1034	17077	Bobbi1997	32
2451	2451	23418	Gus1974	85
1032	1032	11412	Singer1975	17
2953	2953	45042	Hale5	68
2950	2950	73352	Kirby863	4
2949	2949	57544	Fermin258	65
1032	1032	11412	Singer1975	76
2448	2448	38161	Winter1957	45
2449	2449	22647	Lynn437	48
1532	1532	03731	Leanna8	1
4641	4641	96130	Pond443	26
3229	3229	49874	Albert562	94
4638	4638	67714	Maurer48	53
4144	4144	95663	Rene6	28
3227	3227	65878	Kristian1980	2
1033	1033	78467	Cook27	72
4147	4147	29048	Rojas363	2
3728	3728	99555	Chester2008	96
4142	4142	98285	Hughes2011	5
1536	1536	22878	Marlowe1952	7
4141	4141	49802	Jason699	17
3230	3230	37854	Wanda2015	83
1032	1032	11412	Singer1975	99
3731	3731	82209	Isaac7	51
812	812	47783	Vernita2001	86
1533	1533	00176	Israel8	77
326	326	07781	John2015	74
2449	2449	22647	Lynn437	89
814	814	64611	Nadine869	52
1036	1036	48387	Hee1992	58
2950	2950	73352	Kirby863	79
2450	2450	08511	Larisa2019	89
817	817	54453	Francesca2026	17
3729	3729	41352	Carin1956	8
1538	1538	48342	Moses1991	1
4641	4641	96130	Pond443	13
3730	3730	13451	Markus1967	40
312	312	10288	Conway38	84
813	813	21415	Rouse2007	90
4640	4640	22753	Walker1967	42
2445	2445	66377	Verline1996	60
3230	3230	37854	Wanda2015	83
2453	2453	76729	Burris2022	36
1033	1033	78467	Cook27	34
3231	3231	95101	Jenelle882	59
4144	4144	95663	Rene6	46
3731	3731	82209	Isaac7	16
3229	3229	49874	Albert562	58
3732	3732	58294	Nunes572	22
317	317	65945	Rodger1961	25
1533	1533	00176	Israel8	5
3230	3230	37854	Wanda2015	28
3227	3227	65878	Kristian1980	77
1533	1533	00176	Israel8	88
3733	3733	92469	Lanette848	78
2449	2449	22647	Lynn437	96
1033	1033	78467	Cook27	7
3731	3731	82209	Isaac7	25
314	314	36330	Jon52	58
827	827	89670	Minnick2020	52
3728	3728	99555	Chester2008	29
3231	3231	95101	Jenelle882	60
3732	3732	58294	Nunes572	65
4642	4642	74598	Lore1976	15
2946	2946	56660	Margarito385	5
4143	4143	02627	Smoot676	40
2949	2949	57544	Fermin258	27
2952	2952	39266	Jamie771	47
818	818	68893	Lizeth6	49
2956	2956	60417	Sherman76	15
4146	4146	93577	Lena2005	4
1039	1039	77356	Aubrey1994	23
2450	2450	08511	Larisa2019	38
1030	1030	82850	Fortune671	30
2452	2452	08500	Parker1971	43
1534	1534	60971	Brinson2007	26
318	318	58147	Hunter1975	80
2449	2449	22647	Lynn437	46
3231	3231	95101	Jenelle882	82
4644	4644	33177	Espino1997	62
3233	3233	20364	Ortiz786	84
2950	2950	73352	Kirby863	66
4145	4145	29685	Denver45	32
313	313	95705	Horacio1973	75
4643	4643	04027	Tesha1953	69
1534	1534	60971	Brinson2007	6
4645	4645	23268	Wendell664	11
4147	4147	29048	Rojas363	39
1534	1534	60971	Brinson2007	76
2954	2954	52282	Rangel437	32
4642	4642	74598	Lore1976	68
815	815	63638	Waylon1982	96
3732	3732	58294	Nunes572	17
4639	4639	67171	Norman1990	69
1540	1540	11868	Kathern1992	77
2951	2951	28710	Pat2019	55
327	327	46152	Charlette73	84
819	819	71750	Irish849	65
4146	4146	93577	Lena2005	6
319	319	78242	Mulligan357	67
1038	1038	54782	Nicholas1983	80
1033	1033	78467	Cook27	9
3730	3730	13451	Markus1967	92
2456	2456	78872	Milburn1	41
1034	1034	17077	Bobbi1997	59
1534	1534	60971	Brinson2007	73
4644	4644	33177	Espino1997	78
2446	2446	45676	Malcolm89	31
4142	4142	98285	Hughes2011	82
315	315	14076	Rucker5	38
2450	2450	08511	Larisa2019	23
1535	1535	99723	Blaine1961	69
814	814	64611	Nadine869	86
4641	4641	96130	Pond443	50
4144	4144	95663	Rene6	2
2957	2957	37651	Jenette8	64
3232	3232	14176	Eduardo98	99
4645	4645	23268	Wendell664	27
1035	1035	74685	Harry624	66
2951	2951	28710	Pat2019	60
820	820	52189	Craig2025	77
320	320	63509	Kayce1953	47
2950	2950	73352	Kirby863	1
3733	3733	92469	Lanette848	87
2953	2953	45042	Hale5	26
314	314	36330	Jon52	42
2951	2951	28710	Pat2019	14
2451	2451	23418	Gus1974	82
816	816	07546	Myles136	45
4148	4148	96321	Mel9	3
1535	1535	99723	Blaine1961	14
4640	4640	22753	Walker1967	56
2450	2450	08511	Larisa2019	72
316	316	77188	Edge822	15
3232	3232	14176	Eduardo98	52
3734	3734	75297	Mozelle2005	11
3228	3228	14590	Elliot27	36
1034	1034	17077	Bobbi1997	7
3733	3733	92469	Lanette848	33
2952	2952	39266	Jamie771	95
817	817	54453	Francesca2026	8
2451	2451	23418	Gus1974	95
3228	3228	14590	Elliot27	14
1536	1536	22878	Marlowe1952	23
317	317	65945	Rodger1961	56
821	821	29558	Sadler1	9
818	818	68893	Lizeth6	96
318	318	58147	Hunter1975	53
1035	1035	74685	Harry624	7
3729	3729	41352	Carin1956	10
1531	1531	57470	Neel96	89
4148	4148	96321	Mel9	82
2454	2454	32719	Charity2023	36
4145	4145	29685	Denver45	95
2453	2453	76729	Burris2022	77
4642	4642	74598	Lore1976	65
3233	3233	20364	Ortiz786	6
4145	4145	29685	Denver45	4
321	321	92599	Uribe394	72
2452	2452	08500	Parker1971	56
822	822	90999	Thrasher374	82
2954	2954	52282	Rangel437	9
4147	4147	29048	Rojas363	55
3230	3230	37854	Wanda2015	5
3729	3729	41352	Carin1956	40
322	322	22797	Shelby627	46
3233	3233	20364	Ortiz786	12
1040	1040	16372	Misha353	89
2950	2950	73352	Kirby863	24
1534	1534	60971	Brinson2007	76
815	815	63638	Waylon1982	51
2457	2457	54195	Mechelle1996	9
3734	3734	75297	Mozelle2005	2
1541	1541	43607	Gauthier423	66
2450	2450	08511	Larisa2019	18
1537	1537	21517	Shayna1961	86
823	1	22262	Renaldo1990	18
4646	4646	88970	Caroline2	43
4643	4643	04027	Tesha1953	46
2958	2958	80668	Hunt2012	60
3228	3228	14590	Elliot27	38
828	828	69871	Madaline2026	59
4146	4146	93577	Lena2005	20
1037	1037	72339	Padilla1	58
4143	4143	02627	Smoot676	69
2951	2951	28710	Pat2019	39
4149	4149	28650	Busch1971	95
2953	2953	45042	Hale5	54
3734	3734	75297	Mozelle2005	66
2952	2952	39266	Jamie771	52
1041	1041	77160	Metzler596	54
4645	4645	23268	Wendell664	63
2451	2451	23418	Gus1974	74
4148	4148	96321	Mel9	60
3731	3731	82209	Isaac7	55
4644	4644	33177	Espino1997	47
3729	3729	41352	Carin1956	12
4646	4646	88970	Caroline2	23
2452	2452	08500	Parker1971	57
4643	4643	04027	Tesha1953	84
4647	4647	59834	Kaye1968	34
819	819	71750	Irish849	11
3234	3234	95333	Joane2025	46
1036	1036	48387	Hee1992	53
2955	2955	97439	Mccallister679	84
2451	2451	23418	Gus1974	95
315	315	14076	Rucker5	90
2458	2458	08431	Dorla2012	53
3234	3234	95333	Joane2025	34
1034	1034	17077	Bobbi1997	100
3234	3234	95333	Joane2025	5
2951	2951	28710	Pat2019	14
1034	1034	17077	Bobbi1997	18
2451	2451	23418	Gus1974	63
1542	1542	77331	Kramer2004	25
328	328	94247	Elwood998	96
3229	3229	49874	Albert562	31
4641	4641	96130	Pond443	63
4149	4149	28650	Busch1971	89
4144	4144	95663	Rene6	97
3229	3229	49874	Albert562	68
319	319	78242	Mulligan357	45
4647	4647	59834	Kaye1968	10
2947	2947	04297	Chelsey1961	19
4150	4150	69231	Reyna377	35
4146	4146	93577	Lena2005	3
2447	2447	72158	Pinckney2002	52
323	323	65409	Drema8	85
3229	3229	49874	Albert562	2
829	829	02703	Destiny2006	98
3735	3735	66629	Faviola836	81
3735	3735	66629	Faviola836	7
816	816	07546	Myles136	99
3730	3730	13451	Markus1967	76
4642	4642	74598	Lore1976	32
4648	4648	18949	Shore1	72
3232	3232	14176	Eduardo98	53
1535	1535	99723	Blaine1961	32
3730	3730	13451	Markus1967	79
3730	3730	13451	Markus1967	70
820	820	52189	Craig2025	63
2455	2455	86478	Noel2000	48
4145	4145	29685	Denver45	19
2953	2953	45042	Hale5	29
2453	2453	76729	Burris2022	65
2952	2952	39266	Jamie771	72
2952	2952	39266	Jamie771	32
2948	2948	30658	Dominick8	7
1034	1034	17077	Bobbi1997	83
1535	1535	99723	Blaine1961	28
4151	4151	58327	Jim1967	70
316	316	77188	Edge822	86
329	329	20539	Maurine2012	5
320	320	63509	Kayce1953	34
3231	3231	95101	Jenelle882	92
2954	2954	52282	Rangel437	2
3230	3230	37854	Wanda2015	30
3732	3732	58294	Nunes572	63
1535	1535	99723	Blaine1961	34
3230	3230	37854	Wanda2015	12
824	824	03500	Florencia645	18
4649	4649	08652	Gibbons2006	97
3235	3235	46136	Broadway1989	21
2453	2453	76729	Burris2022	1
2956	2956	60417	Sherman76	11
2454	2454	32719	Charity2023	4
3731	3731	82209	Isaac7	20
3733	3733	92469	Lanette848	66
1535	1535	99723	Blaine1961	49
830	830	70996	Piedad887	30
324	324	19211	Winston62	21
4643	4643	04027	Tesha1953	47
1035	1035	74685	Harry624	71
2452	2452	08500	Parker1971	67
1031	1031	28106	Coppola2025	69
3235	3235	46136	Broadway1989	33
3232	3232	14176	Eduardo98	5
1042	1042	38914	Ronda1979	41
330	330	99890	Burgess2003	70
4646	4646	88970	Caroline2	65
1539	1539	55141	Samuel991	71
4149	4149	28650	Busch1971	17
4146	4146	93577	Lena2005	34
821	821	29558	Sadler1	98
3230	3230	37854	Wanda2015	17
4644	4644	33177	Espino1997	93
1536	1536	22878	Marlowe1952	55
4152	4152	65569	Marcela799	14
817	817	54453	Francesca2026	35
4644	4644	33177	Espino1997	15
321	321	92599	Uribe394	85
1538	1538	48342	Moses1991	68
2454	2454	32719	Charity2023	72
1035	1035	74685	Harry624	27
831	831	76952	Dwayne1973	7
4647	4647	59834	Kaye1968	88
317	317	65945	Rodger1961	94
2952	2952	39266	Jamie771	92
818	818	68893	Lizeth6	30
1035	1035	74685	Harry624	68
3735	3735	66629	Faviola836	9
2955	2955	97439	Mccallister679	1
1035	1035	74685	Harry624	24
2448	2448	38161	Winter1957	66
2955	2955	97439	Mccallister679	35
3231	3231	95101	Jenelle882	50
331	331	98595	Theo1996	6
2949	2949	57544	Fermin258	8
1543	1543	29535	Frantz2027	95
4650	4650	26475	Holland391	30
4150	4150	69231	Reyna377	9
1536	1536	22878	Marlowe1952	57
3736	3736	25509	Dane1959	7
1036	1036	48387	Hee1992	66
1536	1536	22878	Marlowe1952	61
4648	4648	18949	Shore1	86
1536	1536	22878	Marlowe1952	23
832	832	85639	Clawson1952	45
318	318	58147	Hunter1975	61
4153	4153	25309	Chuck2024	5
1036	1036	48387	Hee1992	17
4147	4147	29048	Rojas363	49
1536	1536	22878	Marlowe1952	9
1038	1038	54782	Nicholas1983	60
1537	1537	21517	Shayna1961	6
822	822	90999	Thrasher374	67
3733	3733	92469	Lanette848	53
4651	4651	55970	Silvia2027	76
4147	4147	29048	Rojas363	47
4645	4645	23268	Wendell664	76
1043	1043	21626	Tianna148	65
3233	3233	20364	Ortiz786	16
1537	1537	21517	Shayna1961	74
825	825	46035	Christoper227	20
3236	3236	11784	Selena329	64
4148	4148	96321	Mel9	76
4646	4646	88970	Caroline2	40
3737	3737	27201	Sherman235	88
3233	3233	20364	Ortiz786	13
2452	2452	08500	Parker1971	96
1037	1037	72339	Padilla1	42
1039	1039	77356	Aubrey1994	95
1037	1037	72339	Padilla1	88
4154	4154	96516	Sebastian76	6
325	325	10130	Gibson2009	2
4147	4147	29048	Rojas363	80
3734	3734	75297	Mozelle2005	56
4150	4150	69231	Reyna377	25
2959	2959	94507	Shila1954	59
3235	3235	46136	Broadway1989	21
1538	1538	48342	Moses1991	26
1036	1036	48387	Hee1992	36
4648	4648	18949	Shore1	94
1544	1544	72446	Linton2020	8
2953	2953	45042	Hale5	34
2954	2954	52282	Rangel437	46
1540	1540	11868	Kathern1992	3
1539	1539	55141	Samuel991	15
2456	2456	78872	Milburn1	58
4151	4151	58327	Jim1967	77
826	826	95056	Valencia6	42
819	819	71750	Irish849	28
2452	2452	08500	Parker1971	95
332	332	01555	Heckman1981	56
4645	4645	23268	Wendell664	45
833	833	18827	Wise617	71
2455	2455	86478	Noel2000	3
322	322	22797	Shelby627	35
3731	3731	82209	Isaac7	82
3731	3731	82209	Isaac7	49
2956	2956	60417	Sherman76	53
2454	2454	32719	Charity2023	37
3732	3732	58294	Nunes572	47
326	326	07781	John2015	57
3231	3231	95101	Jenelle882	52
823	1	22262	Renaldo1990	71
827	827	89670	Minnick2020	88
327	327	46152	Charlette73	16
4149	4149	28650	Busch1971	92
1537	1537	21517	Shayna1961	28
1037	1037	72339	Padilla1	46
323	323	65409	Drema8	35
1040	1040	16372	Misha353	36
828	828	69871	Madaline2026	87
2449	2449	22647	Lynn437	9
2455	2455	86478	Noel2000	73
2950	2950	73352	Kirby863	80
333	333	00685	Malley1959	1
3237	3237	72388	Rodney1972	63
328	328	94247	Elwood998	65
2450	2450	08511	Larisa2019	3
829	829	02703	Destiny2006	9
1538	1538	48342	Moses1991	24
4151	4151	58327	Jim1967	84
834	834	85423	Bunker1980	73
2951	2951	28710	Pat2019	67
2453	2453	76729	Burris2022	45
3234	3234	95333	Joane2025	59
329	329	20539	Maurine2012	9
1038	1038	54782	Nicholas1983	90
1036	1036	48387	Hee1992	18
2956	2956	60417	Sherman76	87
1538	1538	48342	Moses1991	57
4652	4652	32228	Gavin1993	23
830	830	70996	Piedad887	98
2954	2954	52282	Rangel437	57
2953	2953	45042	Hale5	39
4148	4148	96321	Mel9	5
334	334	36408	Blais2017	94
319	319	78242	Mulligan357	87
3738	3738	71379	Weldon2009	90
4647	4647	59834	Kaye1968	53
2953	2953	45042	Hale5	68
1039	1039	77356	Aubrey1994	77
1539	1539	55141	Samuel991	72
4649	4649	08652	Gibbons2006	70
1039	1039	77356	Aubrey1994	56
3238	3238	83830	Kyle194	7
1036	1036	48387	Hee1992	38
4645	4645	23268	Wendell664	86
4150	4150	69231	Reyna377	81
1537	1537	21517	Shayna1961	44
1540	1540	11868	Kathern1992	58
2454	2454	32719	Charity2023	5
3734	3734	75297	Mozelle2005	92
4646	4646	88970	Caroline2	4
820	820	52189	Craig2025	78
1537	1537	21517	Shayna1961	23
4148	4148	96321	Mel9	42
835	835	02645	Arteaga2004	78
320	320	63509	Kayce1953	13
3735	3735	66629	Faviola836	50
1040	1040	16372	Misha353	1
821	821	29558	Sadler1	85
1532	1532	03731	Leanna8	97
4648	4648	18949	Shore1	29
330	330	99890	Burgess2003	2
4646	4646	88970	Caroline2	1
831	831	76952	Dwayne1973	52
2453	2453	76729	Burris2022	18
335	335	79970	Shizue392	71
2451	2451	23418	Gus1974	55
321	321	92599	Uribe394	48
2955	2955	97439	Mccallister679	34
3235	3235	46136	Broadway1989	96
3739	3739	49312	Bart39	14
1541	1541	43607	Gauthier423	10
4149	4149	28650	Busch1971	1
4649	4649	08652	Gibbons2006	51
3736	3736	25509	Dane1959	83
4149	4149	28650	Busch1971	95
824	824	03500	Florencia645	32
2456	2456	78872	Milburn1	20
836	836	15192	Lynell9	2
3232	3232	14176	Eduardo98	41
2952	2952	39266	Jamie771	42
1038	1038	54782	Nicholas1983	6
3736	3736	25509	Dane1959	57
336	336	94520	Bo2005	84
4152	4152	65569	Marcela799	96
3239	3239	81211	Jame1995	56
4647	4647	59834	Kaye1968	2
3234	3234	95333	Joane2025	99
2453	2453	76729	Burris2022	89
1539	1539	55141	Samuel991	35
4151	4151	58327	Jim1967	93
2955	2955	97439	Mccallister679	48
3236	3236	11784	Selena329	7
3737	3737	27201	Sherman235	71
2452	2452	08500	Parker1971	66
3740	3740	92021	Jalisa6	1
4150	4150	69231	Reyna377	20
2456	2456	78872	Milburn1	6
822	822	90999	Thrasher374	39
1037	1037	72339	Padilla1	41
331	331	98595	Theo1996	21
2954	2954	52282	Rangel437	25
2455	2455	86478	Noel2000	71
4649	4649	08652	Gibbons2006	88
3236	3236	11784	Selena329	68
3737	3737	27201	Sherman235	96
3237	3237	72388	Rodney1972	57
2957	2957	37651	Jenette8	70
2454	2454	32719	Charity2023	19
322	322	22797	Shelby627	75
1041	1041	77160	Metzler596	78
1037	1037	72339	Padilla1	34
4155	4155	39801	Henry2018	45
3240	3240	44525	Alysia31	16
4647	4647	59834	Kaye1968	76
837	837	10607	Dalton9	57
3733	3733	92469	Lanette848	68
3736	3736	25509	Dane1959	37
1038	1038	54782	Nicholas1983	2
3735	3735	66629	Faviola836	39
1538	1538	48342	Moses1991	22
2956	2956	60417	Sherman76	9
1541	1541	43607	Gauthier423	57
4152	4152	65569	Marcela799	98
4650	4650	26475	Holland391	76
1540	1540	11868	Kathern1992	59
2459	2459	87340	Pena2023	10
2953	2953	45042	Hale5	4
4153	4153	25309	Chuck2024	92
823	1	22262	Renaldo1990	48
3235	3235	46136	Broadway1989	100
4650	4650	26475	Holland391	78
4651	4651	55970	Silvia2027	79
1040	1040	16372	Misha353	56
2455	2455	86478	Noel2000	42
2955	2955	97439	Mccallister679	85
1538	1538	48342	Moses1991	79
1539	1539	55141	Samuel991	37
2960	2960	64343	Heredia2022	31
2456	2456	78872	Milburn1	26
337	337	12674	Sydney533	88
3237	3237	72388	Rodney1972	3
3738	3738	71379	Weldon2009	56
2460	2460	19657	Mcwhorter287	2
323	323	65409	Drema8	15
4153	4153	25309	Chuck2024	95
1032	1032	11412	Singer1975	87
2961	2961	50130	Gustavo2003	49
824	824	03500	Florencia645	14
2457	2457	54195	Mechelle1996	98
838	838	05541	Minna255	75
1541	1541	43607	Gauthier423	39
1041	1041	77160	Metzler596	50
4651	4651	55970	Silvia2027	16
2957	2957	37651	Jenette8	58
1542	1542	77331	Kramer2004	71
4154	4154	96516	Sebastian76	81
1038	1038	54782	Nicholas1983	23
2958	2958	80668	Hunt2012	60
338	338	68281	Jamar2022	11
324	324	19211	Winston62	97
839	839	29509	Fumiko2007	92
3741	3741	79163	Slack2008	86
3238	3238	83830	Kyle194	18
1537	1537	21517	Shayna1961	36
1539	1539	55141	Samuel991	6
1044	1044	89482	Alonso2012	96
1039	1039	77356	Aubrey1994	88
2956	2956	60417	Sherman76	14
4652	4652	32228	Gavin1993	24
825	825	46035	Christoper227	5
1039	1039	77356	Aubrey1994	88
1545	1545	74344	Potts9	40
4155	4155	39801	Henry2018	33
4653	4653	45941	Jonathon69	27
1540	1540	11868	Kathern1992	21
2954	2954	52282	Rangel437	75
2456	2456	78872	Milburn1	10
3241	3241	82161	Andres228	68
1039	1039	77356	Aubrey1994	5
1045	1045	90906	Parks2018	51
2457	2457	54195	Mechelle1996	26
4152	4152	65569	Marcela799	36
3739	3739	49312	Bart39	12
1042	1042	38914	Ronda1979	84
2453	2453	76729	Burris2022	16
3742	3742	74076	Jeanna6	18
4156	4156	93134	Darrell2004	16
1542	1542	77331	Kramer2004	84
2954	2954	52282	Rangel437	8
3738	3738	71379	Weldon2009	7
325	325	10130	Gibson2009	37
339	339	18088	Bryce194	41
1546	1546	06196	Dyan2011	12
1540	1540	11868	Kathern1992	8
3231	3231	95101	Jenelle882	92
1040	1040	16372	Misha353	50
832	832	85639	Clawson1952	34
332	332	01555	Heckman1981	45
840	840	32118	Emmie6	66
340	340	34865	Bannister519	34
1046	1046	20624	Lorilee2017	33
324	324	19211	Winston62	37
2455	2455	86478	Noel2000	21
3239	3239	81211	Jame1995	69
1041	1041	77160	Metzler596	68
4650	4650	26475	Holland391	51
4648	4648	18949	Shore1	38
3236	3236	11784	Selena329	25
4154	4154	96516	Sebastian76	43
841	841	18816	Vernon1954	9
3732	3732	58294	Nunes572	64
1037	1037	72339	Padilla1	90
3736	3736	25509	Dane1959	41
1542	1542	77331	Kramer2004	88
2956	2956	60417	Sherman76	55
826	826	95056	Valencia6	85
4653	4653	45941	Jonathon69	6
4153	4153	25309	Chuck2024	76
2461	2461	89398	Oh667	31
2957	2957	37651	Jenette8	54
825	825	46035	Christoper227	90
1042	1042	38914	Ronda1979	85
4150	4150	69231	Reyna377	78
2454	2454	32719	Charity2023	60
2457	2457	54195	Mechelle1996	58
1533	1533	00176	Israel8	23
3236	3236	11784	Selena329	47
4654	4654	31931	Bullock1979	3
2957	2957	37651	Jenette8	4
2958	2958	80668	Hunt2012	22
3238	3238	83830	Kyle194	21
2957	2957	37651	Jenette8	82
2458	2458	08431	Dorla2012	76
2962	2962	94321	Fallon779	74
1541	1541	43607	Gauthier423	58
1543	1543	29535	Frantz2027	94
2462	2462	37988	Marina1981	25
3242	3242	54780	Larissa1975	87
1033	1033	78467	Cook27	38
2963	2963	43014	Joe2	25
3233	3233	20364	Ortiz786	3
833	833	18827	Wise617	80
3737	3737	27201	Sherman235	19
326	326	07781	John2015	9
333	333	00685	Malley1959	76
4648	4648	18949	Shore1	15
1543	1543	29535	Frantz2027	79
3732	3732	58294	Nunes572	51
3232	3232	14176	Eduardo98	22
3232	3232	14176	Eduardo98	12
1038	1038	54782	Nicholas1983	49
2958	2958	80668	Hunt2012	41
4151	4151	58327	Jim1967	18
4652	4652	32228	Gavin1993	11
3734	3734	75297	Mozelle2005	34
1043	1043	21626	Tianna148	49
827	827	89670	Minnick2020	18
2458	2458	08431	Dorla2012	13
325	325	10130	Gibson2009	72
2457	2457	54195	Mechelle1996	8
1043	1043	21626	Tianna148	51
3739	3739	49312	Bart39	42
2457	2457	54195	Mechelle1996	100
3737	3737	27201	Sherman235	48
1539	1539	55141	Samuel991	91
3234	3234	95333	Joane2025	39
2458	2458	08431	Dorla2012	1
2456	2456	78872	Milburn1	73
4151	4151	58327	Jim1967	28
1040	1040	16372	Misha353	26
4649	4649	08652	Gibbons2006	11
4157	4157	93309	Ron2019	59
327	327	46152	Charlette73	1
3743	3743	73210	Rikki1974	2
3735	3735	66629	Faviola836	21
4651	4651	55970	Silvia2027	79
2959	2959	94507	Shila1954	72
2959	2959	94507	Shila1954	62
4154	4154	96516	Sebastian76	15
3243	3243	54436	Macias771	71
2958	2958	80668	Hunt2012	81
2463	2463	71407	Teri3	88
3237	3237	72388	Rodney1972	93
3235	3235	46136	Broadway1989	36
826	826	95056	Valencia6	91
1544	1544	72446	Linton2020	30
341	341	60685	Joseph34	72
3733	3733	92469	Lanette848	57
834	834	85423	Bunker1980	25
828	828	69871	Madaline2026	26
2459	2459	87340	Pena2023	7
2964	2964	42672	Hildegard145	61
4652	4652	32228	Gavin1993	14
326	326	07781	John2015	57
1041	1041	77160	Metzler596	1
328	328	94247	Elwood998	9
1039	1039	77356	Aubrey1994	92
827	827	89670	Minnick2020	28
3740	3740	92021	Jalisa6	15
4152	4152	65569	Marcela799	37
327	327	46152	Charlette73	2
2459	2459	87340	Pena2023	42
829	829	02703	Destiny2006	2
1538	1538	48342	Moses1991	2
2454	2454	32719	Charity2023	79
329	329	20539	Maurine2012	78
1540	1540	11868	Kathern1992	37
4650	4650	26475	Holland391	64
830	830	70996	Piedad887	93
4155	4155	39801	Henry2018	45
3237	3237	72388	Rodney1972	74
842	842	11943	Dahl427	48
1540	1540	11868	Kathern1992	84
4653	4653	45941	Jonathon69	65
3239	3239	81211	Jame1995	41
1544	1544	72446	Linton2020	25
1040	1040	16372	Misha353	89
3740	3740	92021	Jalisa6	87
3240	3240	44525	Alysia31	22
3240	3240	44525	Alysia31	67
4655	4655	02084	Tony883	94
4155	4155	39801	Henry2018	86
828	828	69871	Madaline2026	11
1542	1542	77331	Kramer2004	47
3738	3738	71379	Weldon2009	11
1044	1044	89482	Alonso2012	65
330	330	99890	Burgess2003	45
2458	2458	08431	Dorla2012	16
1040	1040	16372	Misha353	45
328	328	94247	Elwood998	43
4156	4156	93134	Darrell2004	67
3738	3738	71379	Weldon2009	13
1044	1044	89482	Alonso2012	81
1534	1534	60971	Brinson2007	35
342	342	02106	Rosalie842	51
3238	3238	83830	Kyle194	3
4649	4649	08652	Gibbons2006	7
1545	1545	74344	Potts9	53
2958	2958	80668	Hunt2012	34
3739	3739	49312	Bart39	15
1038	1038	54782	Nicholas1983	44
3233	3233	20364	Ortiz786	71
4654	4654	31931	Bullock1979	9
4653	4653	45941	Jonathon69	74
2957	2957	37651	Jenette8	8
843	843	26393	Denese747	57
829	829	02703	Destiny2006	4
1541	1541	43607	Gauthier423	86
4156	4156	93134	Darrell2004	32
1041	1041	77160	Metzler596	39
334	334	36408	Blais2017	38
343	343	83102	Petty2009	91
831	831	76952	Dwayne1973	26
835	835	02645	Arteaga2004	41
329	329	20539	Maurine2012	57
